id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt
68436822,5200,5200,5200,36 months,10.78,169.71,B,B4,President,7 years,MORTGAGE,160000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68436822,,debt_consolidation,Debt consolidation,750xx,TX,8,1,6100.345896,6100.35,5200,900.35,0,0,0,Dec-18,338
68387044,16800,16800,16800,36 months,11.99,557.93,C,C1,Project Coordinator,< 1 year,RENT,50000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68387044,,debt_consolidation,Debt consolidation,805xx,CO,5.76,0,18977.61335,18977.61,16800,2177.61,0,0,0,May-17,10636.64
67798609,10000,10000,10000,36 months,11.99,332.1,C,C1,Driver,7 years,RENT,40000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67798609,,debt_consolidation,Debt consolidation,080xx,NJ,10.95,0,11939.29228,11939.29,10000,1939.29,0,0,0,Jan-19,332.44
68496924,22000,22000,22000,60 months,17.97,558.3,D,D4,Service technician,10+ years,MORTGAGE,55000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68496924,,debt_consolidation,Debt consolidation,488xx,MI,22.34,1,30846.88129,30846.88,22000,8846.88,0,0,0,Nov-18,153.79
68537384,28000,28000,28000,36 months,5.32,843.22,A,A1,VP Manufacturing,10+ years,MORTGAGE,144000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68537384,,debt_consolidation,Debt consolidation,618xx,IL,29.88,0,30244.55844,30244.56,28000,2244.56,0,0,0,Jun-18,6655.09
68587508,7200,7200,7200,36 months,6.49,220.65,A,A2,Sales,10+ years,MORTGAGE,60000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68587508,,credit_card,Credit card refinancing,376xx,TN,20.68,0,7823.333624706999,7823.33,7200,623.33,0,0,0,Nov-17,3196.17
68596836,18000,18000,18000,36 months,11.99,597.78,C,C1,Clerk Typist II,9 years,RENT,41000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68596836,,debt_consolidation,Debt consolidation,917xx,CA,38.35,0,21358.38851,21358.39,18000,3358.39,0,0,0,Jul-18,1752.75
68416824,8400,8400,8400,36 months,7.49,261.26,A,A4,iron fitter,1 year,OWN,30000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68416824,,debt_consolidation,Debt consolidation,743xx,OK,29.2,0,9422.581014,9422.58,8400,1022.58,0,0,0,Jan-19,261.01
67675195,5000,5000,5000,36 months,14.85,172.96,C,C5,Social Worker Supervisor,2 years,RENT,67000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67675195,,credit_card,Credit card refinancing,191xx,PA,31.08,0,6246.1219765508995,6246.12,5000,1246.12,0,0,0,Feb-19,3.93
68415540,5000,5000,5000,36 months,9.8,160.87,B,B3,Maintenance worker,10+ years,RENT,55000,Not Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68415540,,debt_consolidation,Debt consolidation,939xx,CA,10.93,0,3393.01,3393.01,2456.35,593.37,0,343.29,61.7922,Aug-17,160.87
68547382,2400,2400,2400,36 months,11.48,79.12,B,B5,Chemical operator,5 years,MORTGAGE,60000,Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68547382,,debt_consolidation,Debt consolidation,280xx,NC,24.14,0,1749.72,1749.72,1231.38,355.05,0,163.29,29.3922,Sep-17,79.12
68616919,15000,15000,15000,36 months,5.32,451.73,A,A1,Truck Driver,9 years,OWN,60000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68616919,,debt_consolidation,Debt consolidation,763xx,TX,21.48,0,16177.49463,16177.49,15000,1177.49,0,0,0,Apr-18,4443.59
68340650,6075,6075,6075,36 months,9.17,193.67,B,B2,Senior Compliance Analyst ,9 years,MORTGAGE,64400,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68340650,,debt_consolidation,,088xx,NJ,27.37,0,6474.56,6474.56,6075,399.56,0,0,0,Oct-16,4761.92
68406175,20000,20000,20000,36 months,10.78,652.7,B,B4,Analytical Research Scientist,2 years,RENT,55000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68406175,,debt_consolidation,Debt consolidation,600xx,IL,22.58,0,23466.94839,23466.95,20000,3466.95,0,0,0,Jan-19,652.39
68356901,6025,6025,6025,36 months,14.85,208.42,C,C5,Mgr. Quality Control,10+ years,RENT,110000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68356901,,debt_consolidation,Debt consolidation,027xx,MA,21.32,1,6130.88,6130.88,6025,105.88,0,0,0,Feb-16,6143.31
68366957,8400,8400,8400,36 months,9.17,267.79,B,B2,Budget Services Coordinator,2 years,MORTGAGE,70000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68366957,,debt_consolidation,Debt consolidation,303xx,GA,12.96,0,9500.519213,9500.52,8400,1100.52,0,0,0,Feb-18,3084.26
68466856,15000,15000,15000,60 months,12.88,340.38,C,C2,Systems Software Specialist II,2 years,RENT,90000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68466856,,debt_consolidation,Debt consolidation,956xx,CA,21.17,0,18521.68982,18521.69,15000,3521.69,0,0,0,Mar-18,10034.99
68504230,19200,19200,19200,60 months,8.49,393.83,B,B1,HR Assistant,10+ years,MORTGAGE,72000,Not Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68504230,,debt_consolidation,Debt consolidation,967xx,HI,21.22,0,14942.9,14942.9,11202.81,3740.09,0,0,0,Feb-19,393.83
68577640,12000,12000,12000,36 months,15.77,420.53,D,D1,Payroll Manager,< 1 year,MORTGAGE,143000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68577640,,debt_consolidation,Debt consolidation,945xx,CA,3.61,1,12656.29,12656.29,12000,656.29,0,0,0,Jun-16,1000.45
68537431,28800,28800,28800,36 months,12.88,968.73,C,C2,Manager,8 years,MORTGAGE,60000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68537431,,home_improvement,Home improvement,201xx,VA,6.68,0,34822.41199,34822.41,28800,6022.41,0,0,0,Jan-19,968.38
68387009,5000,5000,5000,36 months,5.32,150.58,A,A1,Orientation ,10+ years,MORTGAGE,60000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68387009,,debt_consolidation,Debt consolidation,917xx,CA,19.22,0,5079.51,5079.51,5000,79.51,0,0,0,Apr-16,4782.04
68366912,5000,5000,5000,36 months,12.88,168.19,C,C2,Bartender ,7 years,MORTGAGE,60000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68366912,,home_improvement,Home improvement,222xx,VA,30.24,2,6041.828362,6041.83,5000,1041.83,0,0,0,Dec-18,1.31
68596832,31500,31500,31500,60 months,11.99,700.55,C,C1,Lieutenant ,10+ years,MORTGAGE,120000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68596832,,debt_consolidation,Debt consolidation,945xx,CA,10.55,0,40144.93393,40144.93,31500,8644.93,0,0,0,Mar-19,10596.15
68616471,24000,24000,24000,60 months,18.49,615.86,D,D5,Laboratory Manager,10+ years,RENT,165000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68616471,,debt_consolidation,Debt consolidation,940xx,CA,13.05,1,25778.36,25778.36,24000,1778.36,0,0,0,May-16,23809.41
68606975,20000,20000,20000,60 months,12.88,453.84,C,C2,Division Manager,< 1 year,MORTGAGE,110000,Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68606975,,debt_consolidation,Debt consolidation,774xx,TX,23.89,0,5503.03,5503.03,1982.38,1612.56,45.38,1862.71,335.2878,Sep-16,930.37
68376378,24000,24000,24000,60 months,10.78,519.19,B,B4,Division Director OBGYN ,2 years,MORTGAGE,110000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68376378,,debt_consolidation,Debt consolidation,483xx,MI,20.82,0,29368.84488,29368.84,24000,5368.84,0,0,0,Aug-18,13829.07
68587485,21850,21850,21850,60 months,17.27,546.21,D,D3,College professor,10+ years,MORTGAGE,65000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68587485,,debt_consolidation,Debt consolidation,138xx,NY,12.74,2,27392.44932,27392.45,21850,5542.45,0,0,0,Aug-17,17455.86
68366926,9500,9500,9500,36 months,6.49,291.13,A,A2,Executive manager,10+ years,MORTGAGE,126500,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68366926,,home_improvement,Home improvement,357xx,AL,8.67,1,10476.038885980699,10476.04,9500,976.04,0,0,0,Feb-19,3.92
68577565,20000,20000,20000,36 months,8.49,631.26,B,B1,registered nurse,10+ years,MORTGAGE,98000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68577565,,debt_consolidation,Debt consolidation,551xx,MN,16.7,1,21315.67,21315.67,20000,1315.67,0,0,0,Nov-16,15597.75
68374806,20000,20000,20000,60 months,13.44,459.58,C,C3,teacher,8 years,RENT,59000,Not Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68374806,,credit_card,Credit card refinancing,140xx,NY,26.54,0,18666.71,18666.71,12544.85,6121.86,0,0,0,Feb-19,959.58
68496791,20000,20000,20000,60 months,16.59,492.66,D,D2,IT Consultant,10+ years,MORTGAGE,135000,Source Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68496791,,home_improvement,Home improvement,751xx,TX,26.92,0,8058.51,8058.51,2798.71,3067.13,0,2192.67,394.6806,Jan-17,492.66
68341606,20000,20000,20000,60 months,12.88,453.84,C,C2,Payroll Processor,< 1 year,RENT,65000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68341606,,credit_card,,021xx,MA,16.93,0,25917.6366,25917.64,20000,5917.64,0,0,0,Jan-19,10069.02
68366688,25200,25200,25200,60 months,13.44,579.07,C,C3,Information Assurance Manager,2 years,MORTGAGE,78000,Not Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68366688,,credit_card,Credit card refinancing,234xx,VA,20.46,0,22093.69,22093.69,13962.55,8131.14,0,0,0,Mar-19,579.07
68486982,12000,12000,12000,36 months,6.99,370.48,A,A3,Store Manager,10+ years,MORTGAGE,50000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68486982,,credit_card,Credit card refinancing,240xx,VA,20.12,0,12984.868203963799,12984.87,12000,984.87,0,0,0,Jul-17,6698.36
68356643,10000,10000,10000,36 months,12.88,336.37,C,C2,Revenue tech,10+ years,MORTGAGE,65000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68356643,,debt_consolidation,Debt consolidation,365xx,AL,14.73,0,11952.725404238101,11952.73,10000,1952.73,0,0,0,Apr-18,3225
68577556,12000,12000,12000,60 months,9.8,253.79,B,B3,Business Office Asst,10+ years,MORTGAGE,36500,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68577556,,debt_consolidation,Debt consolidation,296xx,SC,18.91,0,12964.52,12964.52,12000,964.52,0,0,0,Nov-16,10696.74
68516540,12000,12000,12000,60 months,7.91,242.81,A,A5,Registered Nurse,8 years,MORTGAGE,75000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68516540,,debt_consolidation,Debt consolidation,312xx,GA,6.4,0,13274.69279,13274.69,12000,1274.69,0,0,0,Jul-17,9160.1
68426444,6425,6425,6425,36 months,15.77,225.16,D,D1,Laboratory Services Technician,1 year,RENT,41000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68426444,,debt_consolidation,Debt consolidation,088xx,NJ,2.87,1,8091.46386,8091.46,6425,1666.46,0,0,0,Jan-19,224.93
68416249,12700,12700,12700,36 months,17.97,458.95,D,D4,Accounting ,3 years,RENT,32760,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68416249,,debt_consolidation,Debt consolidation,190xx,PA,34.32,0,16490.23149,16490.23,12700,3790.23,0,0,0,Jan-19,458.68
68407065,35000,35000,35000,36 months,13.99,1196.05,C,C4,Teacher,10+ years,OWN,121000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68407065,,credit_card,Credit card refinancing,116xx,NY,9.23,0,39285.09897,39285.1,35000,4285.1,0,0,0,Jan-17,26196.56
68376235,16000,16000,16000,60 months,13.44,367.67,C,C3,Lead Medic/Critical Care Paramedic,5 years,MORTGAGE,110000,Source Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68376235,,debt_consolidation,Debt consolidation,617xx,IL,15.82,0,13941.59,13941.59,8866.37,5075.22,0,0,0,Feb-19,367.67
68446507,15000,15000,15000,36 months,13.99,512.6,C,C4,Table Games Supervisor,2 years,OWN,48000,Source Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68446507,,credit_card,Credit card refinancing,890xx,NV,31.29,0,4730.5,4730.5,2812.95,1194.57,0,722.98,130.1364,Sep-16,512.6
68516556,20550,20550,20550,60 months,16.59,506.21,D,D2,Flight Attendant ,10+ years,RENT,60000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68516556,,debt_consolidation,Debt consolidation,891xx,NV,26.38,0,21095.58,21095.58,20550,545.58,0,0,0,Mar-16,20636.72
68416685,25000,25000,25000,36 months,6.99,771.82,A,A3,Program Analyst,10+ years,MORTGAGE,127000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68416685,,home_improvement,Home improvement,760xx,TX,25.48,1,27799.046051241297,27799.05,25000,2799.05,0,0,0,Nov-18,767.54
68465272,14000,14000,14000,60 months,19.48,366.88,E,E2,foreman pipe fitter ,10+ years,RENT,115000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68465272,,debt_consolidation,Debt consolidation,940xx,CA,13.36,0,17138.81239,17138.81,14000,3138.81,0,0,0,May-17,503.5
68446433,16925,16925,16925,60 months,21.48,462.46,E,E5,Executive Assistant,10+ years,RENT,47000,Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68446433,,major_purchase,Major purchase,553xx,MN,22.09,0,16135.61,16135.61,7669.59,8466.02,0,0,0,Dec-18,462.46
68406857,4700,4700,4700,36 months,13.44,159.36,C,C3,Phlebotomist ,3 years,RENT,22000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68406857,,debt_consolidation,Debt consolidation,331xx,FL,17.64,0,5547.1344,5547.13,4700,847.13,0,0,0,Nov-17,14.34
68376738,5000,5000,5000,36 months,8.49,157.82,B,B1,,,OWN,25000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68376738,,debt_consolidation,Debt consolidation,416xx,KY,13.63,0,5682.376053,5682.38,5000,682.38,0,0,0,Oct-18,627.42
68406984,12000,12000,12000,36 months,14.85,415.11,C,C5,Business Project Manager,2 years,MORTGAGE,92500,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68406984,,debt_consolidation,Debt consolidation,302xx,GA,17.66,1,15006.366423481799,15006.37,12000,2944.09,62.28,0,0,Jan-19,439.99
68586526,12000,12000,12000,36 months,9.8,386.09,B,B3,Hvac tech,10+ years,RENT,55000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68586526,,debt_consolidation,Debt consolidation,210xx,MD,12.61,1,13612.05943,13612.06,12000,1612.06,0,0,0,Dec-17,5127.5
68606831,15000,15000,15000,36 months,6.99,463.09,A,A3,Head of Corporate Physical Security,1 year,MORTGAGE,117000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68606831,,debt_consolidation,Debt consolidation,986xx,WA,4.66,2,16243.310349548601,16243.31,15000,1243.31,0,0,0,Jul-17,7963.75
68416651,4900,4900,4900,36 months,13.44,166.15,C,C3,Project Manager ,2 years,MORTGAGE,123000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68416651,,debt_consolidation,Debt consolidation,347xx,FL,25.6,0,5907.311362560999,5907.31,4900,1007.31,0,0,0,May-18,1430.41
68052768,18000,18000,18000,36 months,7.49,559.83,A,A4,Registered Nurse,< 1 year,MORTGAGE,70000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68052768,,credit_card,Credit card refinancing,653xx,MO,16.82,1,20135.13032,20135.13,18000,2135.13,0,0,0,Jan-19,559.8
68606890,18000,18000,18000,60 months,14.85,426.81,C,C5,administrative assistant,5 years,RENT,48000,Source Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68606890,,debt_consolidation,Debt consolidation,806xx,CO,19.76,5,8903.52,8903.52,2858.97,2652.44,0,3392.11,610.5798,Feb-17,426.81
68376784,25000,25000,25000,36 months,17.27,894.69,D,D3,Account manager,10+ years,MORTGAGE,120000,Not Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68376784,,debt_consolidation,Debt consolidation,350xx,AL,21.33,2,24138.28,24138.28,15958.13,6337.15,0,1843,331.74,Feb-18,894.69
67675402,15000,15000,15000,36 months,12.88,504.55,C,C2,line leader,10+ years,MORTGAGE,50000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67675402,,debt_consolidation,Debt consolidation,490xx,MI,13.92,0,17842.8611,17842.86,15000,2842.86,0,0,0,Feb-18,1241.36
68566571,3600,3600,3600,36 months,11.48,118.68,B,B5,Police Officer,1 year,MORTGAGE,97000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68566571,,car,Car financing,610xx,IL,18.93,1,4191.7972420490005,4191.8,3600,591.8,0,0,0,Jan-18,1467.9
68386802,33000,33000,33000,36 months,8.49,1041.58,B,B1,Systems Administrator II,5 years,MORTGAGE,92250,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68386802,,other,Other,201xx,VA,20.68,0,37231.942031949504,37231.94,33000,4231.94,0,0,0,May-18,9148.19
68466671,14950,14950,14950,60 months,18.99,387.73,E,E1,electrical lead,10+ years,MORTGAGE,68000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68466671,,debt_consolidation,Debt consolidation,541xx,WI,31.36,1,16091.62,16091.62,14950,1141.62,0,0,0,Jun-16,14580.13
68606857,15000,15000,15000,36 months,12.88,504.55,C,C2,"Associate Director, Info. Management",10+ years,MORTGAGE,154000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68606857,,debt_consolidation,Debt consolidation,078xx,NJ,35.77,1,15699.73,15699.73,15000,699.73,0,0,0,May-16,14132.41
68606912,7000,7000,7000,36 months,16.59,248.15,D,D2,Vendor Auditor,2 years,MORTGAGE,30100,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68606912,,debt_consolidation,Debt consolidation,453xx,OH,25.68,3,8727.250939,8727.25,7000,1727.25,0,0,0,Feb-18,2571.89
68526678,15000,15000,15000,60 months,16.59,369.49,D,D2,Dispatcher II,10+ years,RENT,35300,Not Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68526678,,debt_consolidation,Debt consolidation,666xx,KS,36.52,1,14006.06,14006.06,8032.19,5973.87,0,0,0,Feb-19,369.49
68585614,35000,35000,35000,36 months,12.88,1177.27,C,C2,Sr Software Eng,4 years,RENT,98000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68585614,,debt_consolidation,Debt consolidation,641xx,MO,18.93,0,42318.95087,42318.95,35000,7318.95,0,0,0,Jan-19,1177.11
66624023,8000,8000,8000,36 months,8.49,252.51,B,B1,,,MORTGAGE,58000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66624023,,credit_card,Credit card refinancing,924xx,CA,5.9,0,8328.44,8328.44,8000,328.44,0,0,0,Jul-16,7075.32
68356729,20000,20000,20000,36 months,11.99,664.2,C,C1,Driver,8 years,MORTGAGE,40000,Not Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68356729,,credit_card,Credit card refinancing,117xx,NY,22.84,0,13412.95,13412.95,9106.14,2816.15,0,1490.66,268.3188,Jul-17,664.2
68537150,14375,14375,14375,60 months,19.89,379.98,E,E3,Sr Tax Accountant,< 1 year,MORTGAGE,80000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68537150,,debt_consolidation,Debt consolidation,760xx,TX,37.32,0,14863.97,14863.97,14375,488.97,0,0,0,Mar-16,14523.7
